,Unnamed: 0,Unnamed: 0.1,학번,학과,전공,전공교수,rec012_nation_cd,과정,수료년도,수료학기,rec012_birth_dt,gpa,rec012_school_term,서류점수,면접점수,인건비총액,학생소속대학명_간호대학,학생소속대학명_경영대학,학생소속대학명_공과대학,학생소속대학명_디자인조형학부,학생소속대학명_문과대학,학생소속대학명_미디어학부,학생소속대학명_법과대학,학생소속대학명_보건과학대학,학생소속대학명_사범대학,학생소속대학명_생명과학대학,학생소속대학명_스마트보안학부,학생소속대학명_심리학부,학생소속대학명_의과대학,학생소속대학명_이과대학,학생소속대학명_정경대학,학생소속대학명_정보대학,학생소속대학명_정보보호학부,학생교육부계열_공학,학생교육부계열_예·체능,학생교육부계열_의학,학생교육부계열_인문·사회,학생교육부계열_자연과학,학생교육부계열_nan,성별_1,성별_2,입학과정_군위탁생,입학과정_외국인,입학과정_정원내신입학,입학과정_정원내재입학,입학과정_정원외-계약학과,입학과정_편입학박사(2학기),입학과정_편입학박사(3학기),입학과정_학연산협동과정,학적_수료,학적_수료연구(재학),학적_수료연구(제적),학적_수료연구(휴학),학적_재학,학적_제적,학적_휴학,학부출신_자교,학부출신_타교,대학원출신_자교,대학원출신_타교,대학원출신_nan
1533,1533,4210,AAGkxnb5gutHXxWTYBWVm396,지구환경과학과,지구물리학전공,AAGpsdIBAnlNjLjMS9OzOjH5,KOR,박사과정,,,19940718,4.17,2,50.0,49.5,26570000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1534,1534,4212,AAHOZwIPmyZs36i164M2q9YX,중일어문학과,일본어학·교육전공,AAFUy67Mx6THdY+FMYlotZ65,KOR,박사과정,2018.0,1R,19800216,4.5,4,48.5,49.0,24000000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1535,1535,4213,AAH3fkTAKBJJkWrWwtLzqhsn,중일어문학과,중국어학전공,AAFLkpbAXsqLbbDrv77W4E0Q,KOR,박사과정,,,19820418,3.6,1,49.5,50.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1536,1536,4214,AAF0yAIFTitb6oYurISf/XM8,중일어문학과,일본문학·문화전공,AAGpyzWvfjqDOtVJNzZzEjC5,KOR,박사과정,,,19881110,4.5,3,48.0,48.0,6000000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1537,1537,4215,AAF7YjLAIWjoE5fFTTbhN8ob,중일어문학과,중국문학전공,AAEeKzbTjqTm+z2W6Y9DeVh9,CHN,박사과정,2018.0,1R,19730504,4.25,4,99.5,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1538,1538,4216,AAGSpTRbE5GBCWGjZvKejPyU,중일어문학과,일본어학·교육전공,AAFMNgdPJTQBLIg5Oy6M8zxG,KOR,박사과정,2018.0,1R,19830730,4.5,4,47.5,48.0,6000000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1539,1539,4217,AAEQiXdmyVtATK6S9ZAxE0RB,법학과,행정법전공,AAEVpefSx2DfXfxPyN10hOfU,KOR,박사과정,,,19810505,4.5,2,41.9,41.1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1540,1540,4219,AAEKgdqbyIw5G7iRk3FjHAxr,법학과,행정법전공,AAEVFDYQhcocNaGvSxQsObV6,KOR,박사과정,,,19751217,4.5,3,48.15,45.75,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1541,1541,4220,AAHjuNrHGTswLLtxgIcF2WGP,컴퓨터·전파통신공학과,컴퓨터학전공,AAGTRozfnGF+LC3R4YdBPM+j,KOR,박사과정,2018.0,2R,19710928,4.5,5,46.0,47.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1542,1542,4221,AAE3L/GOY2vFph/2bLyw62gT,기계공학과,기계공학전공,AAFAbhVgDcRTPKjlPahhiYS1,KOR,박사과정,2021.0,2R,19931126,4.23,4,48.0,48.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1543,1543,4222,AAGtml+79dWLyWKUMp/CoKF2,컴퓨터학과,소프트웨어전공,AAF0+xeOClfUfllPTn3HYDZk,KOR,박사과정,2018.0,1R,19840220,4.01,4,47.0,48.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1544,1544,4224,AAH+t0WBeoGCfypIpeJ/dzi+,법학과,상법전공,AAEenTiTKmiqHkZTTSVZvia8,KOR,박사과정,,,19870526,4.5,3,40.4,45.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1545,1545,4229,AAGs5ZqqEYo7A/hL/5CUnkNw,국어교육학과,국어교육전공,AAGX4MNfSWTqDhwlA6IMvG+X,KOR,박사과정,2018.0,2R,19880329,4.42,4,49.0,42.0,26800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1546,1546,4230,AAEVBcAdy8AIdqXdqFzWoIMq,국어교육학과,국어교육전공,AAFa05mgpgOpjd2HPxN0BLJu,KOR,박사과정,2018.0,2R,19750618,4.29,4,49.0,45.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1547,1547,4231,AAHQyr8zVm/L0VqtuvXfcLRh,사회학과,사회학전공,AAELL8dEfXNYCFBKvL/xj2I/,KOR,박사과정,2020.0,1R,19840505,3.81,4,45.0,44.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1548,1548,4232,AAGy+LMj7Pjdx2xYpZOt1nsu,영어교육학과,영어교육학전공,AAGFHXKnDHqpFam6a3El7X37,KOR,박사과정,2021.0,1R,19880620,4.0,5,30.0,48.35,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1549,1549,4233,AAF7mz/kNSSeqYBo52tG1Uxv,영어교육학과,영어교육학전공,AAHZ1/+YlSFa4MiNN0kd+7+w,KOR,박사과정,2018.0,1R,19870112,4.21,4,35.0,36.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1550,1550,4234,AAHxse7J9rhHa0p5qirsTGfE,영어교육학과,영어교육학전공,AAGFHXKnDHqpFam6a3El7X37,KOR,박사과정,2018.0,2R,19820429,4.25,4,45.0,43.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1551,1551,4236,AAF1REbMNJFg+gF8nlVPD4zt,기계공학과,기계공학전공,AAEjhMsY958qKCUYKbgm7g0N,KOR,박사과정,2019.0,1R,19840611,4.08,4,43.5,43.5,99200000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1552,1552,4237,AAGgLoDp9/hiRhMOIjipuZro,영어교육학과,영어교육학전공,AAFX1giz1d8RVwM+2r6D28Wp,KOR,박사과정,2021.0,1R,19790226,4.21,6,50.0,42.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1553,1553,4238,AAH/iA4BrUtZqMf9ByJGp9NB,영어교육학과,영어교육학전공,AAF5As9uuNVqCXHp4R2bpnca,KOR,박사과정,2018.0,1R,19800827,4.08,4,40.0,45.15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1554,1554,4240,AAEHgoFxBwR+6zaGteiDqMr4,경제학과,발전경제학전공,AAF3qr8ZA2VxmMYvBn2iMyAN,KOR,박사과정,,,19930521,4.0,1,35.4,55.67,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1555,1555,4241,AAEkD/EiXfr7GY6sQyl/PXyP,경제학과,발전경제학전공,AAF3qr8ZA2VxmMYvBn2iMyAN,KOR,박사과정,,,19961208,4.5,1,32.69,53.67,3900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1556,1556,4242,AAGw9J/jAt+WkoEe/xq8ynU2,중일어문학과,중국어학전공,AAFLkpbAXsqLbbDrv77W4E0Q,CHN,박사과정,2018.0,1R,19890304,4.22,4,100.0,,25000000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1557,1557,4243,AAHwsx9m622JZsVbQBF9Rr4F,중일어문학과,중국문학전공,AAGn+dhDdKf+YbGQgdNXL5zt,CHN,박사과정,2018.0,1R,19840421,4.17,4,99.0,,29595318.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1558,1558,4244,AAGqK4AUQWpp7GNYEe6F0c3D,중일어문학과,중국문학전공,AAEeKzbTjqTm+z2W6Y9DeVh9,CHN,박사과정,2019.0,1R,19820727,4.38,4,98.5,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1559,1559,4245,AAHgXtiCPQpHAzCCLLQxGf+f,경제학과,거시경제학전공,AAEMjPsTZRd4mAR5lL/csosg,KOR,박사과정,,,19930103,,1,34.69,48.33,3900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1560,1560,4246,AAGKmCvxxU/RzvjAdK5ExUPx,경제학과,환경지역경제학전공,AAF3qr8ZA2VxmMYvBn2iMyAN,TUR,박사과정,,,19930101,,1,91.06,0.0,3900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1561,1561,4247,AAFiV2w6PJGOkxShqFWXZRW+,경제학과,국제경제학전공,AAG3W4zrJRMvBkxE+4pWO9An,CHN,박사과정,,,19960809,3.5,1,89.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1562,1562,4249,AAGVEwWC3o5aXn4/C21eL2zT,법학과,행정법전공,AAHHjtMep5WWR4kp47UTJvk5,KOR,박사과정,,,19760929,4.33,4,37.57,56.38,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1563,1563,4250,AAFstJB1DGCoGEFV01nNovTu,법학과,민법전공,AAEwaRO/fo2YpQgZ/w4th6nI,KOR,박사과정,2021.0,1R,19920225,4.46,4,37.59,56.4,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1564,1564,4251,AAGNf3/5G4jtph+E9L1qofsY,기계공학과,기계공학전공,AAElfTryCRLMwatXSF2OJTwW,KOR,박사과정,2021.0,2R,19910101,3.63,4,47.0,47.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1565,1565,4252,AAF631gVwAZIM2memWrZY2Jb,교과교육학과,역사교육전공,AAFkIQLV+8+oRK/p+lBLlLhD,KOR,박사과정,2017.0,2R,19831023,4.21,5,37.0,55.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1566,1566,4253,AAFgekmGC/DIqatBOEbB6wuT,보건학협동과정,역학및의료정보학전공,AAGZFLJq90l6zGle/ifOfMLQ,KOR,박사과정,2017.0,1R,19700712,4.04,4,39.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1567,1567,4254,AAEF04u7XECr8ObOlng1kcCT,보건학협동과정,역학및의료정보학전공,AAHrR4whp6yKILrRbjDXBU9E,KOR,박사과정,2017.0,1R,19810722,4.04,4,39.0,40.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1568,1568,4257,AAEywaq3Ds+15az3DmzcFBhe,화학과,고분자화학전공,AAF0qXezmiAbARO18bGcQ7bI,VNM,박사과정,2021.0,2R,19930626,4.43,4,91.0,0.0,43880000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1569,1569,4258,AAE7Qe+X9FxVJ7NcQcJvxwxm,화학과,유기화학전공,AAHoKX9pkxpJ3RC1knPkTDFM,CHN,박사과정,2021.0,2R,19931115,4.25,4,90.0,0.0,40200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1570,1570,4259,AAFWiGAdSPXU3omS3S8nnqII,의학과,정신건강의학전공,AAFMPJsaVA1QsfX+L46YkiYh,KOR,박사과정,2017.0,1R,19850813,4.21,4,43.0,46.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1571,1571,4261,AAFqOsVQ3VkIPJRN13YhlIJ/,의학과,내과학전공,AAGZvTMCXzQKamksmZsl4w2h,KOR,박사과정,2017.0,1R,19800520,4.08,4,37.0,43.33,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1572,1572,4263,AAHt97cRnvRTetUI58rIM3ny,의학과,외과학전공,AAEid7jjPFb6gcjptpppsUPJ,KOR,박사과정,2017.0,1R,19731201,3.96,4,44.0,47.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1573,1573,4266,AAGAPs4Z0hoVn817G0iB6qg9,법학과,행정법전공,AAEVFDYQhcocNaGvSxQsObV6,KOR,박사과정,,,19800717,4.38,3,45.05,43.05,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1574,1574,4267,AAFM4cITRm0C12i3W1rzRGkr,법학과,민법전공,AAEwaRO/fo2YpQgZ/w4th6nI,KOR,박사과정,,,19721003,4.4,3,47.95,49.15,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1575,1575,4269,AAGh24o2rAawY1xdCpo+uMlR,법학과,상법전공,AAGP9smC3RzjDYZ5+EFbUNse,KOR,박사과정,,,19820324,4.5,3,44.6,50.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1576,1576,4270,AAHnhb4IbmCYrbxUR7fPgQeA,법학과,민사소송법전공,AAGssWRK6Lrw3oNNUsfJeDss,KOR,박사과정,,,19881001,4.5,3,47.5,48.5,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1577,1577,4271,AAGFCwQdwq4hewgJ24Ov4uPq,법학과,상법전공,AAGP9smC3RzjDYZ5+EFbUNse,KOR,박사과정,,,19690728,4.5,4,40.0,54.99,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1578,1578,4274,AAGLb8UPLLfuL4+zv3+4rWJh,법학과,민법전공,AAEoXXeBn7FvTlvPfEZu56qj,KOR,박사과정,,,19761214,4.3,3,44.5,44.8,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
