,Unnamed: 0,Unnamed: 0.1,학번,학과,전공,전공교수,rec014_nation_cd,과정,수료년도,수료학기,rec014_birth_dt,졸업년도,졸업학기,gpa,rec014_school_term,서류점수,면접점수,대학원출신,인건비총액,학생소속대학명_간호대학,학생소속대학명_경영대학,학생소속대학명_공과대학,학생소속대학명_디자인조형학부,학생소속대학명_문과대학,학생소속대학명_미디어학부,학생소속대학명_법과대학,학생소속대학명_보건과학대학,학생소속대학명_사범대학,학생소속대학명_생명과학대학,학생소속대학명_심리학부,학생소속대학명_의과대학,학생소속대학명_이과대학,학생소속대학명_정경대학,학생소속대학명_정보대학,학생소속대학명_정보보호학부,학생교육부계열_공학,학생교육부계열_예·체능,학생교육부계열_의학,학생교육부계열_인문·사회,학생교육부계열_자연과학,성별_1,성별_2,입학과정_군위탁생,입학과정_복수학위제,입학과정_외국인,입학과정_정원내신입학,입학과정_정원내재입학,입학과정_정원외-계약학과,입학과정_정원외북탈민,입학과정_편입학석사(2학기),입학과정_편입학석사(3학기),입학과정_학·석사연계과정,입학과정_학연산협동과정,학적_졸업,학부출신_자교,학부출신_타교
2032,2032,2182,AAFUhPNjGje1Jg516kfiakV7,전기전자공학과,전기에너지,AAFa0n41YacK09cpuBFoETAk,KOR,석사과정,2017.0,1R,19900211,2018,1R,4.13,4,44.8,48.3,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2033,2033,2183,AAFUmylHzKzEBXCBBkzEgLFM,전기전자공학과,집적회로전공,AAG3+nQQfku8TxQrKNeggbkB,KOR,석사과정,2018.0,1R,19910615,2018,1R,4.27,6,36.7,37.8,,37060000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2034,2034,2185,AAFxOe5aW81ljkRcpmTbWH6V,물리학과,비선형동력학 및 생물물리학전공,AAHzkvOo/Qs7icJCcyFRJ62G,KOR,석사과정,2017.0,2R,19910128,2018,1R,4.45,4,40.0,60.0,,47050000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2035,2035,2186,AAH216xg0524v3H9DsE2Rz24,물리학과,고체물리학전공,AAFpEKhiXPEvEOlG2qTl8ElD,KOR,석사과정,2017.0,2R,19890923,2018,1R,3.61,4,40.0,59.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2036,2036,2187,AAGrsQYFrkRCr7kPcIDoCn+O,뇌공학과,뇌공학전공,AAHVMtpNIDKiumh7113HSw3d,KOR,석사과정,2017.0,1R,19920617,2018,1R,4.09,4,45.0,44.0,,36846280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2037,2037,2188,AAE4Fxzng8kx6shhEqAkfZre,신소재공학과,신소재공학전공,AAFgFJdHtItomDhzhC+rjvBq,KOR,석사과정,2017.0,2R,19900115,2018,1R,3.72,4,57.0,40.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2038,2038,2189,AAFcrOi+BCwzVQU0qsiwyY2U,환경생태공학과,수질및토양환경전공,AAE/Pnoq2tglhXG2iBJp8oI9,KOR,석사과정,2020.0,1R,19950704,2020,1R,4.25,4,45.0,45.33,,36270000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2039,2039,2190,AAFbNJWcGZIb4fQVuNJOsyHF,금융공학협동과정,금융공학,AAGgRUOpCNfV2PGMBKvyrwYs,KOR,석사과정,2018.0,1R,19911227,2018,1R,4.19,4,33.0,60.0,,7100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2040,2040,2191,AAGGbjC2u+B55WMDsxD+PEXg,금융공학협동과정,금융공학,AAGbMxWo/7M3dKBe/o3hXGCG,KOR,석사과정,2017.0,2R,19910620,2018,1R,3.97,4,31.0,55.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2041,2041,2192,AAHb2CMrMBiTogFwuLMxsE80,문화유산학협동과정,,AAH6BEKhAclP7kQacoiLgWe2,KOR,석사과정,2017.0,1R,19880627,2018,1R,4.11,4,47.0,48.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2042,2042,2193,AAEOjWnvxcdGiF3HIrMcNLPD,문화유산학협동과정,,AAEzhWb5JNkcXJuHrddBDAO/,CHN,석사과정,2017.0,1R,19880213,2018,1R,4.25,4,94.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2043,2043,2194,AAEIQVpwFGE/3r/sg5HtD33X,언어학과,전산언어학전공,AAFbK25lpFvooPlE6g+g4uxV,KOR,석사과정,2017.0,2R,19890917,2018,1R,4.3,4,41.67,42.67,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2044,2044,2196,AAGIVfHVA/x1hKYehv/WuL0k,마이크로/나노시스템협동과정,마이크로/나노시스템협동과정전공,AAFAdiRzimzpkLB6/eFLLRaK,KOR,석사과정,2017.0,2R,19870506,2018,1R,3.9,4,45.0,44.7,,21440000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2045,2045,2197,AAFNfhVBfhtc8qRbj/9xNHpN,식품자원경제학과,응용경제학전공,AAFLj5o0PEenuisMOZF/kyNu,KOR,석사과정,2017.0,2R,19871001,2018,1R,4.15,4,42.0,43.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2046,2046,2198,AAFaUOH7LFsEm2wz3uOkAStY,영어교육학과,영어교육학전공,AAGN8eUz/sDq17aeT9rhyvTs,USA,석사과정,2017.0,2R,19880103,2018,1R,4.38,4,85.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2047,2047,2199,AAE3Pggvk1XlKzSaaBkVyo8a,언론학과,언론학전공,AAEbjhX30e2+PewytzyqcrUC,KOR,석사과정,2017.0,2R,19880311,2018,1R,4.22,4,40.0,42.11,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2048,2048,2200,AAHpAcvcIw/9EV90mle2x6D/,언론학과,언론학전공,AAGcmR6EnibxscgEXEuQsojn,CHN,석사과정,2017.0,2R,19891019,2018,1R,4.06,5,50.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2049,2049,2201,AAED5iz9HNlXhUhGjmmJG3kA,화공생명공학과,화공생명공학전공,AAGNATsTd03fGsmOh7XmHI+Q,KOR,석사과정,2017.0,1R,19870418,2018,1R,3.73,4,47.5,37.5,,25066000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2050,2050,2202,AAFMweDOcFjZCbFzqByt6qmn,교육학과,교육측정·통계,AAE7SS+US18TwSebKuDoFvrP,KOR,석사과정,2017.0,2R,19890619,2018,1R,4.5,4,45.67,46.0,,4533256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2051,2051,2203,AAEQCVFEMwaH6vbxrgvPjVCL,화공생명공학과,화공생명공학전공,AAEgg9xAPbUzkzqGsSdbE/vh,KOR,석사과정,2017.0,1R,19871122,2018,1R,3.94,4,59.0,37.5,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2052,2052,2204,AAEBgRLl+Bz7wmxQsYuOv1zo,경영학과,MIS전공,AAFBlNtFw/GXXvdYP8+Xi0Zk,CHN,석사과정,2017.0,2R,19910728,2018,1R,3.65,4,98.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2053,2053,2205,AAEYR6/aEoYfiUYtjEmifYqN,경영학과,MIS전공,AAFBlNtFw/GXXvdYP8+Xi0Zk,CHN,석사과정,2017.0,2R,19910607,2018,1R,3.95,4,99.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2054,2054,2206,AAEC/fR1jl0JRQav2QlCQ40U,환경생태공학과,수질및토양환경전공,AAEudxuVx5bQUcFs5ape70OW,KOR,석사과정,2020.0,1R,19930306,2020,1R,4.38,4,47.0,48.33,,20886340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2055,2055,2207,AAG+Jz2MkSOQWW/u0FUWYj4C,바이오시스템공학과,의생명시스템전공,AAFU5UqmFiISf8VBwAUJa2ae,KOR,석사과정,2017.0,2R,19900323,2018,1R,4.19,5,48.0,45.0,,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2056,2056,2208,AAF9Tc7qeCJ43Ue5Ce90Mggd,바이오시스템공학과,의생명시스템전공,AAGYDUYID1vkgp6IwJsMgkTK,KOR,석사과정,2017.0,2R,19921230,2018,1R,4.42,4,48.0,49.0,,31140000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2057,2057,2209,AAF3NAn0SVus3CDlTwn4PO7C,국어교육학과,국어교육전공,AAEb75zRT6jjpHxQyJ6UUtTQ,KOR,석사과정,2017.0,2R,19770907,2018,1R,4.44,4,48.0,48.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2058,2058,2210,AAE3sTZwk/VG/CLdxh3rKm0l,국어교육학과,국어교육전공,AAFx176hvt0UBa8g8ZAPA7ty,KOR,석사과정,2017.0,2R,19891212,2018,1R,4.28,4,50.0,49.0,,22700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2059,2059,2211,AAFtlluGS4MVorS3EMP16Wnx,국어교육학과,국어교육전공,AAFa05mgpgOpjd2HPxN0BLJu,CHN,석사과정,2017.0,2R,19920619,2018,1R,4.13,4,95.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2060,2060,2212,AAED6wDsxhiUymyQJgQ6bt37,비교문학비교문화협동과정,비교문학비교문화이론,AAEvjy6SjkKTWNcXgCZQUiTe,KOR,석사과정,2017.0,1R,19840817,2018,1R,4.45,4,50.0,48.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2061,2061,2213,AAEhxKFKYJhYn4GRNe1Lw0in,보건과학과,보건정책관리학전공,AAEnLqXeRnW3tLCq0vD3V6Tj,KOR,석사과정,2017.0,2R,19910309,2018,1R,4.21,4,45.6,44.8,,11208880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2062,2062,2214,AAFnrcXB5uUJh3q12veOE0D/,식품자원경제학과,응용경제학전공,AAEgeH913jBvWOkzeeWanj0x,KOR,석사과정,2017.0,2R,19890918,2018,1R,3.78,4,40.0,40.0,,2113180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2063,2063,2215,AAFQY8RS/FDqkYeNgWxPbqgl,행정학과,행정학전공,AAFWrtuOpUDJj5bkDG8Ui4DO,KOR,석사과정,2017.0,2R,19900310,2018,1R,4.19,4,45.0,43.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2064,2064,2216,AAFpHUasQB+A3i1+OkZj6fXf,경영학과,LSOM전공,AAFlfbrpThj0SZM7StuUZffR,KOR,석사과정,2017.0,2R,19910218,2018,1R,3.55,4,30.0,60.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2065,2065,2217,AAFabHgwyHBKgJqNC6zG/gFa,경영학과,경영관리전공,AAHS/JpbzZHweJS8Mvri2mo0,KOR,석사과정,2017.0,2R,19911112,2018,1R,4.3,4,36.2,57.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2066,2066,2218,AAHH2/xDgJYxlEXRRvG7LD4M,경제학과,경제학전공,AAFus8wsCsUmIdcPtcEHCi/q,KOR,석사과정,2017.0,2R,19850323,2018,1R,3.94,4,83.9,10.0,,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2067,2067,2219,AAHNUc1r/fSp92y0QUXoMNO9,경제학과,경제학전공,AAGmZ7ZZ6Qc2DUPqSvd6fjM2,KOR,석사과정,2017.0,2R,19861008,2018,1R,4.0,4,77.1,10.0,,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2068,2068,2220,AAGpKU6nxLWMX0X/rCP+Rxq3,경제학과,경제학전공,AAEMjPsTZRd4mAR5lL/csosg,KOR,석사과정,2017.0,2R,19940101,2018,1R,4.44,4,85.9,10.0,,11800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2069,2069,2221,AAGGUzcpcUXueYYlQFgh/m5X,국제경영학과,국제경영론전공,AAGu7evYHWH7MInXw5pye73Q,KOR,석사과정,2017.0,2R,19920111,2018,1R,4.25,4,30.0,60.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2070,2070,2222,AAEMF5MV1LDV3pMqX/RpEa0P,국제경영학과,국제경영론전공,AAHbNQCPBsldixdOoW2S5IiH,KOR,석사과정,2017.0,2R,19900211,2018,1R,3.85,4,34.5,60.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2071,2071,2223,AAEh9cl7xHphiVSi/FDCib0e,바이오시스템공학과,식물 유전 공학 전공,AAHN+xCqjxMZBO1fa1UoNjgz,KOR,석사과정,2019.0,1R,19920902,2019,1R,4.38,4,49.0,49.0,,26073892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2072,2072,2224,AAG/QQ++lW+n0hea7AckTeSn,바이오시스템공학과,의생명시스템전공,AAEMQXhLY5LOnnD1nqJ15mz4,KOR,석사과정,2019.0,1R,19940616,2019,1R,4.5,4,44.0,46.0,,24870000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2073,2073,2225,AAHcF9HAQPlWpFMQ+64+EOL+,사이버국방학과,사이버전,AAEB55d9nO5Pvcqq9ANXKUF0,KOR,석사과정,2019.0,1R,19921123,2019,1R,3.83,4,45.0,40.0,,27630466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2074,2074,2226,AAHkicefcxxY+TC+IpJXSq79,의과학과,의생명과학전공,AAECkFEW1bn7g7Zyi3Fd6NZR,KOR,석사과정,2019.0,1R,19890523,2019,1R,4.22,4,45.0,43.67,,33264000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2075,2075,2227,AAFTpXeB06KKZyM7vEL4yihk,의과학과,의생명과학전공,AAHDSMD+yP/Lx/iQ/sK7JN3a,KOR,석사과정,2019.0,1R,19940213,2019,1R,3.78,4,39.33,39.67,,28600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2076,2076,2228,AAFsqSnysNqioF8RULGx48KO,의과학과,의생명과학전공,AAHSlraR81FHv/BgcvEks/wi,KOR,석사과정,2019.0,1R,19900331,2019,1R,4.0,4,39.0,46.0,,22500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2077,2077,2229,AAG/IYVwgea+4ZWZm+cwr5YL,컴퓨터학과,소프트웨어전공,AAFhFZgfCHdQkb82RLLU/geO,USA,석사과정,2018.0,2R,19900904,2019,1R,4.4,4,98.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2078,2078,2230,AAGijstxf9KZe4s58c8c29l/,통일보건의학협동과정,통일보건의학전공,AAGMzG8bdgOrB3Z7CuzS0d4y,KOR,석사과정,2018.0,2R,19840320,2019,1R,4.1,4,39.3,47.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2079,2079,2231,AAFZyNBgIYUlbRkbj2Iq+Gft,건축학과,건축계획학전공,AAGqlLslP9/uIFQLbRKSWiid,KOR,석사과정,2019.0,1R,19930101,2019,1R,4.31,4,34.54,60.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2080,2080,2232,AAG0xlbJHRThCUPxT3h+rbwo,건축학과,건축계획학전공,AAGqlLslP9/uIFQLbRKSWiid,KOR,석사과정,2019.0,1R,19770203,2019,1R,4.13,4,31.8,60.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2081,2081,2233,AAHOllZGQfNc6miM9+eiwCtx,건축학과,건축계획학전공,AAHp4cP0WGsbHZKxGTJzqacX,KOR,석사과정,2019.0,1R,19901201,2019,1R,4.31,4,32.93,60.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
